# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4323439	4324284	-					phnJ		Y75_RS21385	846		old_locus_tag=Y75_p3986
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4323439	4324284	-	WP_000002303.1	WP_000002303.1		alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase PhnJ	phnJ		Y75_RS21385	846	281	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4324277	4325341	-					phnI		Y75_RS21390	1065		old_locus_tag=Y75_p3987
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4324277	4325341	-	WP_001295388.1	WP_001295388.1		alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI	phnI		Y75_RS21390	1065	354	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4325341	4325925	-					phnH		Y75_RS21395	585		old_locus_tag=Y75_p3988
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4325341	4325925	-	WP_000171628.1	WP_000171628.1		phosphonate C-P lyase system protein PhnH	phnH		Y75_RS21395	585	194	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4325922	4326374	-					phnG		Y75_RS21400	453		old_locus_tag=Y75_p3989
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4325922	4326374	-	WP_000542790.1	WP_000542790.1		phosphonate C-P lyase system protein PhnG	phnG		Y75_RS21400	453	150	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4326375	4327100	-					phnF		Y75_RS21405	726		old_locus_tag=Y75_p3990
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4326375	4327100	-	WP_001295387.1	WP_001295387.1		phosphonate metabolism transcriptional regulator PhnF	phnF		Y75_RS21405	726	241	
gene	pseudogene	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4327121	4327908	-					phnE		Y75_RS21410	788		pseudo;old_locus_tag=Y75_p3991
CDS	without_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4327121	4327908	-				phosphonate ABC transporter, permease protein PhnE	phnE		Y75_RS21410	788		pseudo
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4328014	4329030	-					phnD		Y75_RS21415	1017		old_locus_tag=Y75_p3992
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4328014	4329030	-	WP_000992002.1	WP_000992002.1		phosphonate ABC transporter substrate-binding protein	phnD		Y75_RS21415	1017	338	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4329055	4329843	-					phnC		Y75_RS21420	789		old_locus_tag=Y75_p3993
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4329055	4329843	-	WP_001193409.1	WP_001193409.1		phosphonate ABC transporter ATP-binding protein	phnC		Y75_RS21420	789	262	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4329976	4330419	-					yjdN		Y75_RS21425	444		old_locus_tag=Y75_p3994
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4329976	4330419	-	WP_001131339.1	WP_001131339.1		VOC family metalloprotein YjdN	yjdN		Y75_RS21425	444	147	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4331077	4331412	-							Y75_RS21430	336		old_locus_tag=Y75_p3995
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4331077	4331412	-	WP_001300891.1	WP_001300891.1		phnA family protein			Y75_RS21430	336	111	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4331813	4334041	+					crfC		Y75_RS21435	2229		old_locus_tag=Y75_p3996
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4331813	4334041	+	WP_000288603.1	WP_000288603.1		clamp-binding protein CrfC	crfC		Y75_RS21435	2229	742	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4334038	4334916	+							Y75_RS21440	879		old_locus_tag=Y75_p3997
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4334038	4334916	+	WP_000169188.1	WP_000169188.1		YjcZ-like family protein			Y75_RS21440	879	292	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4335180	4336682	+					proP		Y75_RS21445	1503		old_locus_tag=Y75_p3998
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4335180	4336682	+	WP_001298520.1	WP_001298520.1		glycine betaine/L-proline transporter ProP	proP		Y75_RS21445	1503	500	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4336794	4336883	+					pmrR		Y75_RS21450	90		
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4336794	4336883	+	WP_000797657.1	WP_000797657.1		LpxT activity modulator PmrR	pmrR		Y75_RS21450	90	29	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4336859	4337959	-					pmrB		Y75_RS21455	1101		old_locus_tag=Y75_p3999
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4336859	4337959	-	WP_001051092.1	WP_001051092.1		two-component system sensor histidine kinase PmrB	pmrB		Y75_RS21455	1101	366	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4337960	4338628	-					basR		Y75_RS21460	669		old_locus_tag=Y75_p4000
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4337960	4338628	-	WP_000697926.1	WP_000697926.1		two-component system response regulator BasR	basR		Y75_RS21460	669	222	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4338625	4340268	-					eptA		Y75_RS21465	1644		old_locus_tag=Y75_p4001
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4338625	4340268	-	WP_000919792.1	WP_000919792.1		phosphoethanolamine transferase EptA	eptA		Y75_RS21465	1644	547	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4340372	4341709	-					adiC		Y75_RS21470	1338		old_locus_tag=Y75_p4002
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4340372	4341709	-	WP_000093154.1	WP_000093154.1		arginine/agmatine antiporter	adiC		Y75_RS21470	1338	445	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4341846	4342607	-					adiY		Y75_RS21475	762		old_locus_tag=Y75_p4003
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4341846	4342607	-	WP_001217060.1	WP_001217060.1		DNA-binding transcriptional activator AdiY	adiY		Y75_RS21475	762	253	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4342932	4345199	-					adiA		Y75_RS21480	2268		old_locus_tag=Y75_p4004
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4342932	4345199	-	WP_001381593.1	WP_001381593.1		arginine decarboxylase	adiA		Y75_RS21480	2268	755	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4345398	4346306	-					melR		Y75_RS21485	909		old_locus_tag=Y75_p4005
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4345398	4346306	-	WP_001090758.1	WP_001090758.1		transcriptional regulator MelR	melR		Y75_RS21485	909	302	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4346589	4347944	+					melA		Y75_RS21495	1356		old_locus_tag=Y75_p4006
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4346589	4347944	+	WP_000986601.1	WP_000986601.1		alpha-galactosidase	melA		Y75_RS21495	1356	451	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4348047	4349468	+					melB		Y75_RS21500	1422		old_locus_tag=Y75_p4007
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4348047	4349468	+	WP_000028111.1	WP_000028111.1		melibiose:sodium transporter MelB	melB		Y75_RS21500	1422	473	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4349607	4350236	-							Y75_RS21505	630		old_locus_tag=Y75_p4008
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4349607	4350236	-	WP_000198773.1	WP_000198773.1		DUF2238 domain-containing protein			Y75_RS21505	630	209	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4350358	4352004	-					fumB		Y75_RS21510	1647		old_locus_tag=Y75_p4009
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4350358	4352004	-	WP_000066707.1	WP_000066707.1		class I fumarate hydratase	fumB		Y75_RS21510	1647	548	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4352082	4353422	-					dcuB		Y75_RS21515	1341		old_locus_tag=Y75_p4010
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4352082	4353422	-	WP_000899522.1	WP_000899522.1		anaerobic C4-dicarboxylate transporter DcuB	dcuB		Y75_RS21515	1341	446	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4353993	4354712	-					dcuR		Y75_RS21525	720		old_locus_tag=Y75_p4011
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4353993	4354712	-	WP_000611288.1	WP_000611288.1		two-component system response regulator DcuR	dcuR		Y75_RS21525	720	239	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4354709	4356340	-					dcuS		Y75_RS21530	1632		old_locus_tag=Y75_p4012
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4354709	4356340	-	WP_001216477.1	WP_001216477.1		two-component system sensor histidine kinase DcuS	dcuS		Y75_RS21530	1632	543	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4356521	4356751	+							Y75_RS21535	231		old_locus_tag=Y75_p4013
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4356521	4356751	+	WP_000371704.1	WP_000371704.1		4Fe-4S mono-cluster protein YjdI			Y75_RS21535	231	76	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4356763	4357035	+							Y75_RS21540	273		old_locus_tag=Y75_p4014
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4356763	4357035	+	WP_000405651.1	WP_000405651.1		N-acetyltransferase			Y75_RS21540	273	90	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4357262	4357558	+					ghoS		Y75_RS21545	297		old_locus_tag=Y75_p4015
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4357262	4357558	+	WP_000398619.1	WP_000398619.1		type V toxin-antitoxin system endoribonuclease antitoxin GhoS	ghoS		Y75_RS21545	297	98	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4357586	4357759	+					ghoT		Y75_RS21550	174		old_locus_tag=Y75_p4016
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4357586	4357759	+	WP_001173343.1	WP_001173343.1		type V toxin-antitoxin system toxin GhoT	ghoT		Y75_RS21550	174	57	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4357878	4359395	-					lysS		Y75_RS21555	1518		old_locus_tag=Y75_p4017
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4357878	4359395	-	WP_001295074.1	WP_001295074.1		lysine--tRNA ligase	lysS		Y75_RS21555	1518	505	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4359632	4361089	-					dtpC		Y75_RS21560	1458		old_locus_tag=Y75_p4018
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4359632	4361089	-	WP_000856829.1	WP_000856829.1		dipeptide/tripeptide permease DtpC	dtpC		Y75_RS21560	1458	485	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4361148	4363295	-					cadA		Y75_RS21565	2148		old_locus_tag=Y75_p4019
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4361148	4363295	-	WP_001295383.1	WP_001295383.1		lysine decarboxylase CadA	cadA		Y75_RS21565	2148	715	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4363375	4364709	-					cadB		Y75_RS21570	1335		old_locus_tag=Y75_p4020
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4363375	4364709	-	WP_000092909.1	WP_000092909.1		cadaverine/lysine antiporter	cadB		Y75_RS21570	1335	444	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4365074	4366612	-					cadC		Y75_RS21575	1539		old_locus_tag=Y75_p4021
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4365074	4366612	-	WP_001187173.1	WP_001187173.1		lysine decarboxylation/transport transcriptional activator CadC	cadC		Y75_RS21575	1539	512	
gene	tRNA	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4367229	4367304	-							Y75_RS21580	76		old_locus_tag=Y75_t0079
tRNA		GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4367229	4367304	-				tRNA-Phe			Y75_RS21580	76		anticodon=GAA
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4367411	4367986	-							Y75_RS21585	576		old_locus_tag=Y75_p4022
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4367411	4367986	-	WP_001188520.1	WP_001188520.1		transcriptional regulator			Y75_RS21585	576	191	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4368023	4369720	-					dsbD		Y75_RS21590	1698		old_locus_tag=Y75_p4023
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4368023	4369720	-	WP_000068922.1	WP_000068922.1		protein-disulfide reductase DsbD	dsbD		Y75_RS21590	1698	565	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4369696	4370034	-					cutA		Y75_RS21595	339		old_locus_tag=Y75_p4024
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4369696	4370034	-	WP_000883400.1	WP_000883400.1		divalent cation tolerance protein CutA	cutA		Y75_RS21595	339	112	
gene	pseudogene	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4370150	4371453	-					dcuA		Y75_RS21600	1304		pseudo;old_locus_tag=Y75_p4025
CDS	without_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4370150	4371453	-				anaerobic C4-dicarboxylate transporter DcuA	dcuA		Y75_RS21600	1304		pseudo
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4371571	4373007	-					aspA		Y75_RS21605	1437		old_locus_tag=Y75_p4026
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4371571	4373007	-	WP_000069437.1	WP_000069437.1		aspartate ammonia-lyase	aspA		Y75_RS21605	1437	478	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4373344	4373820	+					fxsA		Y75_RS21610	477		old_locus_tag=Y75_p4027
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4373344	4373820	+	WP_001267448.1	WP_001267448.1		membrane protein FxsA	fxsA		Y75_RS21610	477	158	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4373836	4375092	-					yjeH		Y75_RS21615	1257		old_locus_tag=Y75_p4028
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4373836	4375092	-	WP_000015837.1	WP_000015837.1		L-methionine/branched-chain amino acid transporter	yjeH		Y75_RS21615	1257	418	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4375368	4375661	+							Y75_RS21620	294		old_locus_tag=Y75_p4029
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4375368	4375661	+	WP_001026276.1	WP_001026276.1		co-chaperone GroES			Y75_RS21620	294	97	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4375705	4377351	+					groL		Y75_RS21625	1647		old_locus_tag=Y75_p4030
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4375705	4377351	+	WP_000729117.1	WP_000729117.1		chaperonin GroEL	groL		Y75_RS21625	1647	548	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4377489	4377842	+							Y75_RS21630	354		old_locus_tag=Y75_p4031
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4377489	4377842	+	WP_000558209.1	WP_000558209.1		DUF4156 domain-containing protein			Y75_RS21630	354	117	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4378045	4378914	-							Y75_RS21635	870		old_locus_tag=Y75_p4032
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4378045	4378914	-	WP_001008040.1	WP_001008040.1		YjeJ family protein			Y75_RS21635	870	289	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4379309	4380337	-					epmB		Y75_RS21640	1029		old_locus_tag=Y75_p4033
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4379309	4380337	-	WP_000940549.1	WP_000940549.1		EF-P beta-lysylation protein EpmB	epmB		Y75_RS21640	1029	342	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4380379	4380945	+					efp		Y75_RS21645	567		old_locus_tag=Y75_p4034
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4380379	4380945	+	WP_000257278.1	WP_000257278.1		elongation factor P	efp		Y75_RS21645	567	188	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4380997	4381122	+					ecnA		Y75_RS21650	126		old_locus_tag=Y75_p4035
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4380997	4381122	+	WP_000977757.1	WP_000977757.1		lipoprotein antitoxin entericidin A	ecnA		Y75_RS21650	126	41	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4381233	4381379	+					ecnB		Y75_RS21655	147		old_locus_tag=Y75_p4036
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4381233	4381379	+	WP_000239596.1	WP_000239596.1		lipoprotein toxin entericidin B	ecnB		Y75_RS21655	147	48	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4381555	4381872	+					sugE		Y75_RS21660	318		old_locus_tag=Y75_p4037
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4381555	4381872	+	WP_000118482.1	WP_000118482.1		quaternary ammonium compound efflux SMR transporter SugE	sugE		Y75_RS21660	318	105	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4381869	4382402	-					blc		Y75_RS21665	534		old_locus_tag=Y75_p4038
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4381869	4382402	-	WP_001238378.1	WP_001238378.1		lipocalin Blc	blc		Y75_RS21665	534	177	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4382491	4383624	-					blaEC		Y75_RS21670	1134		old_locus_tag=Y75_p4039
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4382491	4383624	-	WP_001336292.1	WP_001336292.1		BlaEC family class C beta-lactamase	blaEC		Y75_RS21670	1134	377	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4383687	4384046	-					frdD		Y75_RS21675	360		old_locus_tag=Y75_p4040
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4383687	4384046	-	WP_000609663.1	WP_000609663.1		fumarate reductase subunit FrdD	frdD		Y75_RS21675	360	119	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4384057	4384452	-					frdC		Y75_RS21680	396		old_locus_tag=Y75_p4041
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4384057	4384452	-	WP_000208757.1	WP_000208757.1		fumarate reductase subunit FrdC	frdC		Y75_RS21680	396	131	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4384463	4385197	-					frdB		Y75_RS21685	735		old_locus_tag=Y75_p4042
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4384463	4385197	-	WP_000829498.1	WP_000829498.1		fumarate reductase iron-sulfur protein	frdB		Y75_RS21685	735	244	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4385190	4386998	-					frdA		Y75_RS21690	1809		old_locus_tag=Y75_p4043
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4385190	4386998	-	WP_001192973.1	WP_001192973.1		fumarate reductase (quinol) flavoprotein subunit	frdA		Y75_RS21690	1809	602	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4387323	4388300	+					epmA		Y75_RS21695	978		old_locus_tag=Y75_p4044
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4387323	4388300	+	WP_000004771.1	WP_000004771.1		elongation factor P--(R)-beta-lysine ligase	epmA		Y75_RS21695	978	325	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4388519	4390021	+					yjeM		Y75_RS21700	1503		old_locus_tag=Y75_p4045
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4388519	4390021	+	WP_001336293.1	WP_001336293.1		glutamate/gamma-aminobutyrate family transporter YjeM	yjeM		Y75_RS21700	1503	500	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4390073	4390387	+							Y75_RS21705	315		old_locus_tag=Y75_p4046
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4390073	4390387	+	WP_000342867.1	WP_000342867.1		hypothetical protein			Y75_RS21705	315	104	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4390384	4390698	+							Y75_RS21710	315		old_locus_tag=Y75_p4047
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4390384	4390698	+	WP_001276180.1	WP_001276180.1		YjeO family protein			Y75_RS21710	315	104	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4390727	4394050	-					mscM		Y75_RS21715	3324		old_locus_tag=Y75_p4048
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4390727	4394050	-	WP_001236847.1	WP_001236847.1		miniconductance mechanosensitive channel MscM	mscM		Y75_RS21715	3324	1107	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4394072	4395040	-					psd		Y75_RS21720	969		old_locus_tag=Y75_p4049
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4394072	4395040	-	WP_000934920.1	WP_000934920.1		phosphatidylserine decarboxylase	psd		Y75_RS21720	969	322	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4395137	4396189	-					rsgA		Y75_RS21725	1053		old_locus_tag=Y75_p4050
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4395137	4396189	-	WP_000041964.1	WP_000041964.1		small ribosomal subunit biogenesis GTPase RsgA	rsgA		Y75_RS21725	1053	350	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4396284	4396829	+					orn		Y75_RS21730	546		old_locus_tag=Y75_p4051
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4396284	4396829	+	WP_001295188.1	WP_001295188.1		oligoribonuclease	orn		Y75_RS21730	546	181	
gene	tRNA	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397040	4397115	+							Y75_RS21735	76		old_locus_tag=Y75_t0080
tRNA		GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397040	4397115	+				tRNA-Gly			Y75_RS21735	76		anticodon=GCC
gene	tRNA	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397152	4397227	+							Y75_RS21740	76		old_locus_tag=Y75_t0081
tRNA		GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397152	4397227	+				tRNA-Gly			Y75_RS21740	76		anticodon=GCC
gene	tRNA	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397263	4397338	+							Y75_RS21745	76		old_locus_tag=Y75_t0082
tRNA		GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397263	4397338	+				tRNA-Gly			Y75_RS21745	76		anticodon=GCC
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397572	4397625	+							Y75_RS25070	54		
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397572	4397625	+	WP_010723271.1	WP_010723271.1		hypothetical protein			Y75_RS25070	54	17	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397608	4398747	-					queG		Y75_RS21750	1140		old_locus_tag=Y75_p4052
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4397608	4398747	-	WP_001294219.1	WP_001294219.1		tRNA epoxyqueuosine(34) reductase QueG	queG		Y75_RS21750	1140	379	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4398746	4400293	+					nnr		Y75_RS21755	1548		old_locus_tag=Y75_p4053
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4398746	4400293	+	WP_001295189.1	WP_001295189.1		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	nnr		Y75_RS21755	1548	515	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4400265	4400726	+					tsaE		Y75_RS21760	462		old_locus_tag=Y75_p4054
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4400265	4400726	+	WP_000981977.1	WP_000981977.1		tRNA (N6-adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase TsaE	tsaE		Y75_RS21760	462	153	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4400745	4402082	+					amiB		Y75_RS21765	1338		old_locus_tag=Y75_p4055
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4400745	4402082	+	WP_000990333.1	WP_000990333.1		N-acetylmuramoyl-L-alanine amidase AmiB	amiB		Y75_RS21765	1338	445	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	4402092	4403939	+					mutL		Y75_RS21770	1848		old_locus_tag=Y75_p4056
