# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3956338	3956556	+							HO397_19135	219		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3956338	3956556	+	QJZ06019.1			CopG family transcriptional regulator			HO397_19135	219	72	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3956774	3957016	+							HO397_19140	243		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3956774	3957016	+	QJZ06020.1			hypothetical protein			HO397_19140	243	80	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3957346	3958275	-					fdhE		HO397_19145	930		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3957346	3958275	-	QJZ06021.1			formate dehydrogenase accessory protein FdhE	fdhE		HO397_19145	930	309	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3958272	3958907	-					fdoI		HO397_19150	636		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3958272	3958907	-	QJZ06022.1			formate dehydrogenase cytochrome b556 subunit	fdoI		HO397_19150	636	211	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3958904	3959806	-					fdoH		HO397_19155	903		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3958904	3959806	-	QJZ06023.1			formate dehydrogenase O subunit beta	fdoH		HO397_19155	903	300	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3959819	3962869	-					fdnG		HO397_19160	3051		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3959819	3962869	-	QJZ06024.1			formate dehydrogenase-N subunit alpha	fdnG		HO397_19160	3051	1016	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3963063	3963896	+					fdhD		HO397_19165	834		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3963063	3963896	+	QJZ06025.1			formate dehydrogenase accessory sulfurtransferase FdhD	fdhD		HO397_19165	834	277	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3964049	3965104	+							HO397_19170	1056		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3964049	3965104	+	QJZ06026.1			YiiG family protein			HO397_19170	1056	351	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3965154	3966902	-							HO397_19175	1749		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3965154	3966902	-	QJZ06027.1			PTS transporter subunit EIIA			HO397_19175	1749	582	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3966902	3967972	-							HO397_19180	1071		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3966902	3967972	-	QJZ06028.1			aminopeptidase			HO397_19180	1071	356	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3967962	3969413	-							HO397_19185	1452		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3967962	3969413	-	QJZ06029.1			PTS fructose-like transporter subunit IIBC			HO397_19185	1452	483	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3969424	3969870	-							HO397_19190	447		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3969424	3969870	-	QJZ06030.1			PTS fructose transporter subunit IIA			HO397_19190	447	148	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3970347	3971741	+							HO397_19195	1395		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3970347	3971741	+	QJZ06031.1			carbohydrate porin			HO397_19195	1395	464	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3971782	3972096	-					rhaM		HO397_19200	315		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3971782	3972096	-	QJZ06032.1			L-rhamnose mutarotase	rhaM		HO397_19200	315	104	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3972106	3972930	-					rhaD		HO397_19205	825		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3972106	3972930	-	QJZ06033.1			rhamnulose-1-phosphate aldolase	rhaD		HO397_19205	825	274	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3973105	3974364	-					rhaA		HO397_19210	1260		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3973105	3974364	-	QJZ06034.1			L-rhamnose isomerase	rhaA		HO397_19210	1260	419	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3974361	3975830	-					rhaB		HO397_19215	1470		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3974361	3975830	-	QJZ06035.1			rhamnulokinase	rhaB		HO397_19215	1470	489	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3976118	3976954	+					rhaS		HO397_19220	837		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3976118	3976954	+	QJZ06036.1			HTH-type transcriptional activator RhaS	rhaS		HO397_19220	837	278	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3976938	3977876	+					rhaR		HO397_19225	939		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3976938	3977876	+	QJZ06037.1			HTH-type transcriptional activator RhaR	rhaR		HO397_19225	939	312	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3977873	3978907	-					rhaT		HO397_19230	1035		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3977873	3978907	-	QJZ06038.1			L-rhamnose/proton symporter RhaT	rhaT		HO397_19230	1035	344	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3979192	3979812	+					sodA		HO397_19235	621		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3979192	3979812	+	QJZ06039.1			superoxide dismutase [Mn]	sodA		HO397_19235	621	206	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3980072	3981055	+					kdgT		HO397_19240	984		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3980072	3981055	+	QJZ06040.1			2-keto-3-deoxygluconate transporter	kdgT		HO397_19240	984	327	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3981204	3981878	+					yiiM		HO397_19245	675		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3981204	3981878	+	QJZ06659.1			6-N-hydroxylaminopurine resistance protein	yiiM		HO397_19245	675	224	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3981984	3983357	-					cpxA		HO397_19250	1374		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3981984	3983357	-	QJZ06041.1			envelope stress sensor histidine kinase CpxA	cpxA		HO397_19250	1374	457	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3983354	3984052	-					cpxR		HO397_19255	699		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3983354	3984052	-	QJZ06042.1			envelope stress response regulator transcription factor CpxR	cpxR		HO397_19255	699	232	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3984202	3984702	+					cpxP		HO397_19260	501		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3984202	3984702	+	QJZ06660.1			cell-envelope stress modulator CpxP	cpxP		HO397_19260	501	166	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3984851	3985753	+					fieF		HO397_19265	903		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3984851	3985753	+	QJZ06043.1			CDF family cation-efflux transporter FieF	fieF		HO397_19265	903	300	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3985934	3986896	+					pfkA		HO397_19270	963		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3985934	3986896	+	QJZ06044.1			6-phosphofructokinase	pfkA		HO397_19270	963	320	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3987216	3988205	+					sbp		HO397_19275	990		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3987216	3988205	+	QJZ06045.1			sulfate/thiosulfate ABC transporter substrate-binding protein Sbp	sbp		HO397_19275	990	329	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3988312	3989067	+					cdh		HO397_19280	756		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3988312	3989067	+	QJZ06046.1			CDP-diacylglycerol diphosphatase	cdh		HO397_19280	756	251	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3989122	3989889	-					tpiA		HO397_19285	768		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3989122	3989889	-	QJZ06047.1			triose-phosphate isomerase	tpiA		HO397_19285	768	255	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3989997	3990596	-							HO397_19290	600		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3989997	3990596	-	QJZ06048.1			YiiQ family protein			HO397_19290	600	199	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3990697	3991137	+							HO397_19295	441		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3990697	3991137	+	QJZ06049.1			DUF805 domain-containing protein			HO397_19295	441	146	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3991349	3991648	+							HO397_19300	300		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3991349	3991648	+	QJZ06050.1			DUF406 domain-containing protein			HO397_19300	300	99	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3991675	3992103	+					uspD		HO397_19305	429		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3991675	3992103	+	QJZ06051.1			universal stress protein UspD	uspD		HO397_19305	429	142	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3992108	3992854	-					fpr		HO397_19310	747		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3992108	3992854	-	QJZ06052.1			ferredoxin--NADP(+) reductase	fpr		HO397_19310	747	248	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3992951	3993961	-					glpX		HO397_19315	1011		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3992951	3993961	-	QJZ06053.1			class II fructose-bisphosphatase	glpX		HO397_19315	1011	336	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3994096	3995604	-					glpK		HO397_19320	1509		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3994096	3995604	-	QJZ06054.1			glycerol kinase GlpK	glpK		HO397_19320	1509	502	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3995627	3996472	-					glpF		HO397_19325	846		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3995627	3996472	-	QJZ06055.1			glycerol uptake facilitator protein GlpF	glpF		HO397_19325	846	281	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3996898	3997143	+					zapB		HO397_19330	246		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3996898	3997143	+	QJZ06056.1			septal ring assembly protein ZapB	zapB		HO397_19330	246	81	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3997228	3997713	-					rraA		HO397_19335	486		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3997228	3997713	-	QJZ06057.1			ribonuclease E activity regulator RraA	rraA		HO397_19335	486	161	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3997806	3998732	-					menA		HO397_19340	927		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3997806	3998732	-	QJZ06058.1			1,4-dihydroxy-2-naphthoate polyprenyltransferase	menA		HO397_19340	927	308	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3998799	4000130	-					hslU		HO397_19345	1332		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	3998799	4000130	-	QJZ06059.1			HslU--HslV peptidase ATPase subunit	hslU		HO397_19345	1332	443	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4000140	4000670	-					hslV		HO397_19350	531		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4000140	4000670	-	QJZ06060.1			ATP-dependent protease subunit HslV	hslV		HO397_19350	531	176	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4000763	4001722	-					ftsN		HO397_19355	960		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4000763	4001722	-	QJZ06061.1			cell division protein FtsN	ftsN		HO397_19355	960	319	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4001814	4002839	-					cytR		HO397_19360	1026		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4001814	4002839	-	QJZ06062.1			DNA-binding transcriptional regulator CytR	cytR		HO397_19360	1026	341	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4002995	4005193	-					priA		HO397_19365	2199		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4002995	4005193	-	QJZ06063.1			primosomal protein N'	priA		HO397_19365	2199	732	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4005396	4005608	+					rpmE		HO397_19370	213		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4005396	4005608	+	QJZ06064.1			50S ribosomal protein L31	rpmE		HO397_19370	213	70	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4005663	4006286	-							HO397_19375	624		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4005663	4006286	-	QJZ06661.1			TIGR02117 family protein			HO397_19375	624	207	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4006293	4006901	-							HO397_19380	609		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4006293	4006901	-	QJZ06065.1			YiiX family permuted papain-like enzyme			HO397_19380	609	202	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4007085	4007402	-					metJ		HO397_19385	318		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4007085	4007402	-	QJZ06066.1			met regulon transcriptional regulator MetJ	metJ		HO397_19385	318	105	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4007679	4008839	+					metB		HO397_19390	1161		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4007679	4008839	+	QJZ06067.1			cystathionine gamma-synthase	metB		HO397_19390	1161	386	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4008842	4011274	+					metL		HO397_19395	2433		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4008842	4011274	+	QJZ06068.1			bifunctional aspartate kinase/homoserine dehydrogenase II	metL		HO397_19395	2433	810	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4011623	4012513	+					metF		HO397_19400	891		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4011623	4012513	+	QJZ06069.1			methylenetetrahydrofolate reductase	metF		HO397_19400	891	296	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4012842	4015022	+					katG		HO397_19405	2181		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4012842	4015022	+	QJZ06070.1			catalase/peroxidase HPI	katG		HO397_19405	2181	726	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4015115	4016020	+					yijE		HO397_19410	906		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4015115	4016020	+	QJZ06071.1			cystine transporter YijE	yijE		HO397_19410	906	301	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4016047	4016664	-							HO397_19415	618		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4016047	4016664	-	QJZ06072.1			DUF1287 domain-containing protein			HO397_19415	618	205	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4016939	4018042	-					gldA		HO397_19420	1104		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4016939	4018042	-	QJZ06073.1			bifunctional L-1,2-propanediol dehydrogenase/glycerol dehydrogenase	gldA		HO397_19420	1104	367	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4018053	4018715	-					fsa		HO397_19425	663		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4018053	4018715	-	QJZ06074.1			fructose-6-phosphate aldolase	fsa		HO397_19425	663	220	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4018727	4021228	-					ptsP		HO397_19430	2502		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4018727	4021228	-	QJZ06075.1			phosphoenolpyruvate--protein phosphotransferase	ptsP		HO397_19430	2502	833	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4021537	4022616	+							HO397_19435	1080		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4021537	4022616	+	QJZ06076.1			PTS fructose transporter subunit EIIC			HO397_19435	1080	359	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4022631	4022951	+							HO397_19440	321		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4022631	4022951	+	QJZ06077.1			PTS fructose-like transporter subunit IIB			HO397_19440	321	106	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4023002	4025299	+							HO397_19445	2298		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4023002	4025299	+	QJZ06078.1			formate C-acetyltransferase			HO397_19445	2298	765	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4025265	4026143	+							HO397_19450	879		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4025265	4026143	+	QJZ06079.1			[formate-C-acetyltransferase]-activating enzyme			HO397_19450	879	292	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4026145	4026486	+							HO397_19455	342		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4026145	4026486	+	QJZ06080.1			PTS fructose-like transporter subunit IIB			HO397_19455	342	113	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4026473	4027324	-							HO397_19460	852		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4026473	4027324	-	QJZ06081.1			helix-turn-helix transcriptional regulator			HO397_19460	852	283	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4027539	4029272	-							HO397_19465	1734		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4027539	4029272	-	QJZ06082.1			phosphoethanolamine transferase CptA			HO397_19465	1734	577	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4029454	4032105	-					ppc		HO397_19470	2652		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4029454	4032105	-	QJZ06083.1			phosphoenolpyruvate carboxylase	ppc		HO397_19470	2652	883	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4032457	4033608	-					argE		HO397_19475	1152		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4032457	4033608	-	QJZ06084.1			acetylornithine deacetylase	argE		HO397_19475	1152	383	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4033762	4034766	+					argC		HO397_19480	1005		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4033762	4034766	+	QJZ06085.1			N-acetyl-gamma-glutamyl-phosphate reductase	argC		HO397_19480	1005	334	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4034774	4035550	+					argB		HO397_19485	777		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4034774	4035550	+	QJZ06086.1			acetylglutamate kinase	argB		HO397_19485	777	258	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4035611	4036984	+					argH		HO397_19490	1374		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4035611	4036984	+	QJZ06087.1			argininosuccinate lyase	argH		HO397_19490	1374	457	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4037251	4038168	+					oxyR		HO397_19495	918		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4037251	4038168	+	QJZ06088.1			DNA-binding transcriptional regulator OxyR	oxyR		HO397_19495	918	305	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4038151	4039551	-					sthA		HO397_19500	1401		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4038151	4039551	-	QJZ06089.1			Si-specific NAD(P)(+) transhydrogenase	sthA		HO397_19500	1401	466	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4039882	4040532	+					fabR		HO397_19505	651		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4039882	4040532	+	QJZ06662.1			HTH-type transcriptional repressor FabR	fabR		HO397_19505	651	216	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4040532	4040891	+							HO397_19510	360		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4040532	4040891	+	QJZ06090.1			YijD family membrane protein			HO397_19510	360	119	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4040931	4042031	-					trmA		HO397_19515	1101		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4040931	4042031	-	QJZ06091.1			tRNA (uridine(54)-C5)-methyltransferase TrmA	trmA		HO397_19515	1101	366	
gene	pseudogene	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4042400	4044244	+					btuB		HO397_19520	1845		pseudo
CDS	without_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4042400	4044244	+				TonB-dependent vitamin B12 receptor BtuB	btuB		HO397_19520	1845		pseudo
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4044189	4045046	+					murI		HO397_19525	858		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4044189	4045046	+	QJZ06092.1			glutamate racemase	murI		HO397_19525	858	285	
gene	rRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4045420	4046973	+							HO397_19530	1554		
rRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4045420	4046973	+				16S ribosomal RNA			HO397_19530	1554		
gene	tRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4047047	4047122	+							HO397_19535	76		
tRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4047047	4047122	+				tRNA-Glu			HO397_19535	76		anticodon=TTC
gene	rRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4047307	4050240	+							HO397_19540	2934		
rRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4047307	4050240	+				23S ribosomal RNA			HO397_19540	2934		
gene	rRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4050318	4050433	+					rrf		HO397_19545	116		
rRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4050318	4050433	+				5S ribosomal RNA	rrf		HO397_19545	116		
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4050568	4051596	+					murB		HO397_19550	1029		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4050568	4051596	+	QJZ06093.1			UDP-N-acetylmuramate dehydrogenase	murB		HO397_19550	1029	342	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4051593	4052558	+					birA		HO397_19555	966		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4051593	4052558	+	QJZ06094.1			bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	birA		HO397_19555	966	321	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4052587	4053537	-					coaA		HO397_19560	951		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4052587	4053537	-	QJZ06095.1			type I pantothenate kinase	coaA		HO397_19560	951	316	
gene	tRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4053899	4053974	+							HO397_19565	76		
tRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4053899	4053974	+				tRNA-Thr			HO397_19565	76		anticodon=TGT
gene	tRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4053983	4054067	+							HO397_19570	85		
tRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4053983	4054067	+				tRNA-Tyr			HO397_19570	85		anticodon=GTA
gene	tRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4054184	4054258	+							HO397_19575	75		
tRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4054184	4054258	+				tRNA-Gly			HO397_19575	75		anticodon=TCC
gene	tRNA	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4054265	4054340	+							HO397_19580	76		
tRNA		GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4054265	4054340	+				tRNA-Thr			HO397_19580	76		anticodon=GGT
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4054455	4055639	+					tuf		HO397_19585	1185		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4054455	4055639	+	QJZ06096.1			elongation factor Tu	tuf		HO397_19585	1185	394	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4055869	4056252	+					secE		HO397_19590	384		
CDS	with_protein	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4055869	4056252	+	QJZ06097.1			preprotein translocase subunit SecE	secE		HO397_19590	384	127	
gene	protein_coding	GCA_013166975.1	Primary Assembly	chromosome		CP053601.1	4056254	4056799	+					nusG		HO397_19595	546		
