# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4092750	4093424	+					yiiM		BW25113_3910	675		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4092750	4093424	+	AIN34210.1			6-N-hydroxylaminopurine resistance protein	yiiM		BW25113_3910	675	224	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4093530	4094903	-					cpxA		BW25113_3911	1374		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4093530	4094903	-	AIN34211.1			sensory histidine kinase in two-component regulatory system with CpxR	cpxA		BW25113_3911	1374	457	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4094900	4095598	-					cpxR		BW25113_3912	699		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4094900	4095598	-	AIN34212.1			response regulator in two-component regulatory system with CpxA	cpxR		BW25113_3912	699	232	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4095748	4096248	+					cpxP		BW25113_4484	501		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4095748	4096248	+	AIN34213.1			inhibitor of the cpx response; periplasmic adaptor protein	cpxP		BW25113_4484	501	166	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4096397	4097299	+					fieF		BW25113_3915	903		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4096397	4097299	+	AIN34214.1			ferrous iron and zinc transporter	fieF		BW25113_3915	903	300	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4097480	4098442	+					pfkA		BW25113_3916	963		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4097480	4098442	+	AIN34215.1			6-phosphofructokinase I	pfkA		BW25113_3916	963	320	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4098762	4099751	+					sbp		BW25113_3917	990		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4098762	4099751	+	AIN34216.1			sulfate transporter subunit	sbp		BW25113_3917	990	329	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4099858	4100613	+					cdh		BW25113_3918	756		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4099858	4100613	+	AIN34217.1			CDP-diacylglycerol phosphotidylhydrolase	cdh		BW25113_3918	756	251	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4100668	4101435	-					tpiA		BW25113_3919	768		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4100668	4101435	-	AIN34218.1			triosephosphate isomerase	tpiA		BW25113_3919	768	255	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4101543	4102142	-					yiiQ		BW25113_3920	600		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4101543	4102142	-	AIN34219.1			DUF1454 family putative periplasmic protein	yiiQ		BW25113_3920	600	199	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4102243	4102683	+					yiiR		BW25113_3921	441		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4102243	4102683	+	AIN34220.1			DUF805 family putative inner membrane protein	yiiR		BW25113_3921	441	146	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4102895	4103194	+					yiiS		BW25113_3922	300		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4102895	4103194	+	AIN34221.1			UPF0381 family protein	yiiS		BW25113_3922	300	99	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4103221	4103649	+					uspD		BW25113_3923	429		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4103221	4103649	+	AIN34222.1			stress-induced protein	uspD		BW25113_3923	429	142	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4103654	4104400	-					fpr		BW25113_3924	747		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4103654	4104400	-	AIN34223.1			ferredoxin-NADP reductase	fpr		BW25113_3924	747	248	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4104497	4105507	-					glpX		BW25113_3925	1011		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4104497	4105507	-	AIN34224.1			fructose 1,6-bisphosphatase II	glpX		BW25113_3925	1011	336	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4105642	4107150	-					glpK		BW25113_3926	1509		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4105642	4107150	-	AIN34225.1			glycerol kinase	glpK		BW25113_3926	1509	502	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4107173	4108018	-					glpF		BW25113_3927	846		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4107173	4108018	-	AIN34226.1			glycerol facilitator	glpF		BW25113_3927	846	281	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4108443	4108688	+					zapB		BW25113_3928	246		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4108443	4108688	+	AIN34227.1			FtsZ stabilizer; septal ring assembly factor, stimulates cell division	zapB		BW25113_3928	246	81	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4108773	4109258	-					rraA		BW25113_3929	486		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4108773	4109258	-	AIN34228.1			ribonuclease E (RNase E) inhibitor protein	rraA		BW25113_3929	486	161	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4109351	4110277	-					menA		BW25113_3930	927		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4109351	4110277	-	AIN34229.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase	menA		BW25113_3930	927	308	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4110344	4111675	-					hslU		BW25113_3931	1332		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4110344	4111675	-	AIN34230.1			molecular chaperone and ATPase component of HslUV protease	hslU		BW25113_3931	1332	443	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4111685	4112215	-					hslV		BW25113_3932	531		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4111685	4112215	-	AIN34231.1			peptidase component of the HslUV protease	hslV		BW25113_3932	531	176	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4112308	4113267	-					ftsN		BW25113_3933	960		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4112308	4113267	-	AIN34232.1			essential cell division protein	ftsN		BW25113_3933	960	319	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4113359	4114384	-					cytR		BW25113_3934	1026		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4113359	4114384	-	AIN34233.1			Anti-activator for CytR-CRP nucleoside utilization regulon	cytR		BW25113_3934	1026	341	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4114540	4116738	-					priA		BW25113_3935	2199		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4114540	4116738	-	AIN34234.1			Primosome factor n' (replication factor Y)	priA		BW25113_3935	2199	732	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4116941	4117153	+					rpmE		BW25113_3936	213		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4116941	4117153	+	AIN34235.1			50S ribosomal subunit protein L31	rpmE		BW25113_3936	213	70	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4117214	4117822	-					yiiX		BW25113_3937	609		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4117214	4117822	-	AIN34236.1			putative lipid binding hydrolase, DUF830 family protein	yiiX		BW25113_3937	609	202	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4118006	4118323	-					metJ		BW25113_3938	318		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4118006	4118323	-	AIN34237.1			transcriptional repressor, S-adenosylmethionine-binding	metJ		BW25113_3938	318	105	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4118600	4119760	+					metB		BW25113_3939	1161		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4118600	4119760	+	AIN34238.1			cystathionine gamma-synthase, PLP-dependent	metB		BW25113_3939	1161	386	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4119763	4122195	+					metL		BW25113_3940	2433		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4119763	4122195	+	AIN34239.1			Bifunctional aspartokinase/homoserine dehydrogenase 2	metL		BW25113_3940	2433	810	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4122544	4123434	+					metF		BW25113_3941	891		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4122544	4123434	+	AIN34240.1			5,10-methylenetetrahydrofolate reductase	metF		BW25113_3941	891	296	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4123763	4125943	+					katG		BW25113_3942	2181		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4123763	4125943	+	AIN34241.1			catalase-peroxidase HPI, heme b-containing	katG		BW25113_3942	2181	726	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4126036	4126941	+					yijE		BW25113_3943	906		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4126036	4126941	+	AIN34242.1			EamA-like transporter family protein	yijE		BW25113_3943	906	301	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4126968	4127585	-					yijF		BW25113_3944	618		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4126968	4127585	-	AIN34243.1			DUF1287 family protein	yijF		BW25113_3944	618	205	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4127860	4128963	-					gldA		BW25113_3945	1104		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4127860	4128963	-	AIN34244.1			glycerol dehydrogenase, NAD+ dependent; 1,2-propanediol:NAD+ oxidoreductase	gldA		BW25113_3945	1104	367	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4128974	4129636	-					fsaB		BW25113_3946	663		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4128974	4129636	-	AIN34245.1			fructose-6-phosphate aldolase 2	fsaB		BW25113_3946	663	220	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4129648	4132149	-					frwA		BW25113_3947	2502		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4129648	4132149	-	AIN34246.1			putative PTS enzyme, Hpr component/enzyme I component/enzyme IIA component	frwA		BW25113_3947	2502	833	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4132458	4133537	+					frwC		BW25113_3949	1080		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4132458	4133537	+	AIN34247.1			putative enzyme IIC component of PTS	frwC		BW25113_3949	1080	359	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4133552	4133872	+					frwB		BW25113_3950	321		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4133552	4133872	+	AIN34248.1			putative enzyme IIB component of PTS	frwB		BW25113_3950	321	106	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4133923	4136220	+					pflD		BW25113_3951	2298		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4133923	4136220	+	AIN34249.1			putative glycine radical domain-containing pyruvate formate-lyase	pflD		BW25113_3951	2298	765	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4136186	4137064	+					pflC		BW25113_3952	879		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4136186	4137064	+	AIN34250.1			putative [formate-C-acetyltransferase 2]-activating enzyme; pyruvate formate-lyase 1-activating enzyme	pflC		BW25113_3952	879	292	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4137066	4137407	+					frwD		BW25113_3953	342		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4137066	4137407	+	AIN34251.1			putative enzyme IIB component of PTS	frwD		BW25113_3953	342	113	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4137394	4138245	-					yijO		BW25113_3954	852		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4137394	4138245	-	AIN34252.1			AraC family putative transcriptional activator	yijO		BW25113_3954	852	283	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4138460	4140193	-					eptC		BW25113_3955	1734		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4138460	4140193	-	AIN34253.1			LPS heptose I phosphoethanolamine transferase	eptC		BW25113_3955	1734	577	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4140375	4143026	-					ppc		BW25113_3956	2652		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4140375	4143026	-	AIN34254.1			phosphoenolpyruvate carboxylase	ppc		BW25113_3956	2652	883	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4143624	4144775	-					argE		BW25113_3957	1152		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4143624	4144775	-	AIN34255.1			acetylornithine deacetylase	argE		BW25113_3957	1152	383	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4144929	4145933	+					argC		BW25113_3958	1005		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4144929	4145933	+	AIN34256.1			N-acetyl-gamma-glutamylphosphate reductase, NAD(P)-binding	argC		BW25113_3958	1005	334	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4145941	4146717	+					argB		BW25113_3959	777		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4145941	4146717	+	AIN34257.1			acetylglutamate kinase	argB		BW25113_3959	777	258	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4146778	4148151	+					argH		BW25113_3960	1374		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4146778	4148151	+	AIN34258.1			argininosuccinate lyase	argH		BW25113_3960	1374	457	
gene	antisense_RNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4148213	4148322	-					oxyS		BW25113_4458	110		
ncRNA	antisense_RNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4148213	4148322	-				sRNA antisense regulator activates genes that detoxify oxidative damage, Hfq-dependent	oxyS		BW25113_4458	110		
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4148418	4149335	+					oxyR		BW25113_3961	918		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4148418	4149335	+	AIN34259.1			oxidative and nitrosative stress transcriptional regulator	oxyR		BW25113_3961	918	305	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4149318	4150718	-					sthA		BW25113_3962	1401		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4149318	4150718	-	AIN34260.1			pyridine nucleotide transhydrogenase, soluble	sthA		BW25113_3962	1401	466	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4151052	4151699	+					fabR		BW25113_3963	648		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4151052	4151699	+	AIN34261.1			transcriptional repressor of fabA and fabB	fabR		BW25113_3963	648	215	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4151699	4152058	+					yijD		BW25113_3964	360		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4151699	4152058	+	AIN34262.1			DUF1422 family inner membrane protein	yijD		BW25113_3964	360	119	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4152098	4153198	-					trmA		BW25113_3965	1101		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4152098	4153198	-	AIN34263.1			tRNA m(5)U54 methyltransferase, SAM-dependent; tmRNA m(5)U341 methyltransferase	trmA		BW25113_3965	1101	366	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4153567	4155411	+					btuB		BW25113_3966	1845		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4153567	4155411	+	AIN34264.1			vitamin B12/cobalamin outer membrane transporter	btuB		BW25113_3966	1845	614	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4155356	4156213	+					murI		BW25113_3967	858		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4155356	4156213	+	AIN34265.1			glutamate racemase	murI		BW25113_3967	858	285	
gene	rRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4156587	4158128	+					rrsB		BW25113_3968	1542		
rRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4156587	4158128	+				16S ribosomal RNA of rrnB operon	rrsB		BW25113_3968	1542		
gene	tRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4158300	4158375	+					gltT		BW25113_3969	76		
tRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4158300	4158375	+				tRNA-Glu	gltT		BW25113_3969	76		
gene	rRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4158569	4161472	+					rrlB		BW25113_3970	2904		
rRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4158569	4161472	+				23S ribosomal RNA of rrnB operon	rrlB		BW25113_3970	2904		
gene	rRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4161565	4161684	+					rrfB		BW25113_3971	120		
rRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4161565	4161684	+				5S ribosomal RNA of rrnB operon	rrfB		BW25113_3971	120		
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4161985	4163013	+					murB		BW25113_3972	1029		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4161985	4163013	+	AIN34266.1			UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding	murB		BW25113_3972	1029	342	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4163010	4163975	+					birA		BW25113_3973	966		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4163010	4163975	+	AIN34267.1			bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase/ DNA-binding transcriptional repressor, bio-5'-AMP-binding	birA		BW25113_3973	966	321	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4164004	4164954	-					coaA		BW25113_3974	951		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4164004	4164954	-	AIN34268.1			pantothenate kinase	coaA		BW25113_3974	951	316	
gene	tRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165316	4165391	+					thrU		BW25113_3976	76		
tRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165316	4165391	+				tRNA-Thr	thrU		BW25113_3976	76		
gene	tRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165400	4165484	+					tyrU		BW25113_3977	85		
tRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165400	4165484	+				tRNA-Tyr	tyrU		BW25113_3977	85		
gene	tRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165601	4165675	+					glyT		BW25113_3978	75		
tRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165601	4165675	+				tRNA-Gly	glyT		BW25113_3978	75		
gene	tRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165682	4165757	+					thrT		BW25113_3979	76		
tRNA		GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165682	4165757	+				tRNA-Thr	thrT		BW25113_3979	76		
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165872	4167056	+					tufB		BW25113_3980	1185		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4165872	4167056	+	AIN34269.1			translation elongation factor EF-Tu 2	tufB		BW25113_3980	1185	394	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4167286	4167669	+					secE		BW25113_3981	384		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4167286	4167669	+	AIN34270.1			preprotein translocase membrane subunit	secE		BW25113_3981	384	127	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4167671	4168216	+					nusG		BW25113_3982	546		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4167671	4168216	+	AIN34271.1			transcription termination factor	nusG		BW25113_3982	546	181	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4168375	4168803	+					rplK		BW25113_3983	429		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4168375	4168803	+	AIN34272.1			50S ribosomal subunit protein L11	rplK		BW25113_3983	429	142	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4168807	4169511	+					rplA		BW25113_3984	705		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4168807	4169511	+	AIN34273.1			50S ribosomal subunit protein L1	rplA		BW25113_3984	705	234	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4169924	4170421	+					rplJ		BW25113_3985	498		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4169924	4170421	+	AIN34274.1			50S ribosomal subunit protein L10	rplJ		BW25113_3985	498	165	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4170488	4170853	+					rplL		BW25113_3986	366		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4170488	4170853	+	AIN34275.1			50S ribosomal subunit protein L7/L12	rplL		BW25113_3986	366	121	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4171173	4175201	+					rpoB		BW25113_3987	4029		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4171173	4175201	+	AIN34276.1			RNA polymerase, beta subunit	rpoB		BW25113_3987	4029	1342	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4175278	4179501	+					rpoC		BW25113_3988	4224		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4175278	4179501	+	AIN34277.1			RNA polymerase, beta prime subunit	rpoC		BW25113_3988	4224	1407	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4179714	4180253	+					yjaZ		BW25113_3989	540		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4179714	4180253	+	AIN34278.1			stationary phase growth adaptation protein	yjaZ		BW25113_3989	540	179	
gene	ncRNA	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4180255	4180415	-					sroH		BW25113_4691	161		
ncRNA	other	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4180255	4180415	-				novel sRNA, function unknown	sroH		BW25113_4691	161		
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4180663	4181796	-					thiH		BW25113_3990	1134		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4180663	4181796	-	AIN34279.1			tyrosine lyase, involved in thiamine-thiazole moiety synthesis	thiH		BW25113_3990	1134	377	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4181793	4182563	-					thiG		BW25113_3991	771		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4181793	4182563	-	AIN34280.1			thiamine biosynthesis ThiGH complex subunit	thiG		BW25113_3991	771	256	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4182565	4182765	-					thiS		BW25113_4407	201		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4182565	4182765	-	AIN34281.1			immediate sulfur donor in thiazole formation	thiS		BW25113_4407	201	66	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4182749	4183504	-					thiF		BW25113_3992	756		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4182749	4183504	-	AIN34282.1			adenylyltransferase, modifies ThiS C-terminus	thiF		BW25113_3992	756	251	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4183497	4184132	-					thiE		BW25113_3993	636		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4183497	4184132	-	AIN34283.1			thiamine phosphate synthase (thiamine phosphate pyrophosphorylase)	thiE		BW25113_3993	636	211	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4184132	4186027	-					thiC		BW25113_3994	1896		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4184132	4186027	-	AIN34284.1			phosphomethylpyrimidine synthase	thiC		BW25113_3994	1896	631	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4186260	4186736	-					rsd		BW25113_3995	477		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4186260	4186736	-	AIN34285.1			stationary phase protein, binds sigma 70 RNA polymerase subunit	rsd		BW25113_3995	477	158	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4186831	4187604	+					nudC		BW25113_3996	774		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4186831	4187604	+	AIN34286.1			NADH pyrophosphatase	nudC		BW25113_3996	774	257	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4187644	4188708	+					hemE		BW25113_3997	1065		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4187644	4188708	+	AIN34287.1			uroporphyrinogen decarboxylase	hemE		BW25113_3997	1065	354	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	4188718	4189389	+					nfi		BW25113_3998	672		
