# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3305275	3305709	-					rplO		ECD_03152	435		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3305275	3305709	-	ACT44956.1			50S ribosomal subunit protein L15	rplO		ECD_03152	435	144	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3305713	3305892	-					rpmD		ECD_03153	180		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3305713	3305892	-	ACT44957.1			50S ribosomal subunit protein L30	rpmD		ECD_03153	180	59	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3305896	3306399	-					rpsE		ECD_03154	504		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3305896	3306399	-	ACT44958.1			30S ribosomal subunit protein S5	rpsE		ECD_03154	504	167	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3306414	3306767	-					rplR		ECD_03155	354		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3306414	3306767	-	ACT44959.1			50S ribosomal subunit protein L18	rplR		ECD_03155	354	117	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3306777	3307310	-					rplF		ECD_03156	534		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3306777	3307310	-	ACT44960.1			50S ribosomal subunit protein L6	rplF		ECD_03156	534	177	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3307323	3307715	-					rpsH		ECD_03157	393		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3307323	3307715	-	ACT44961.1			30S ribosomal subunit protein S8	rpsH		ECD_03157	393	130	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3307749	3308054	-					rpsN		ECD_03158	306		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3307749	3308054	-	ACT44962.1			30S ribosomal subunit protein S14	rpsN		ECD_03158	306	101	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3308069	3308608	-					rplE		ECD_03159	540		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3308069	3308608	-	ACT44963.1			50S ribosomal subunit protein L5	rplE		ECD_03159	540	179	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3308623	3308937	-					rplX		ECD_03160	315		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3308623	3308937	-	ACT44964.1			50S ribosomal subunit protein L24	rplX		ECD_03160	315	104	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3308948	3309319	-					rplN		ECD_03161	372		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3308948	3309319	-	ACT44965.1			50S ribosomal subunit protein L14	rplN		ECD_03161	372	123	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3309484	3309738	-					rpsQ		ECD_03162	255		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3309484	3309738	-	ACT44966.1			30S ribosomal subunit protein S17	rpsQ		ECD_03162	255	84	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3309738	3309929	-					rpmC		ECD_03163	192		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3309738	3309929	-	ACT44967.1			50S ribosomal subunit protein L29	rpmC		ECD_03163	192	63	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3309929	3310339	-					rplP		ECD_03164	411		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3309929	3310339	-	ACT44968.1			50S ribosomal subunit protein L16	rplP		ECD_03164	411	136	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3310352	3311053	-					rpsC		ECD_03165	702		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3310352	3311053	-	ACT44969.1			30S ribosomal subunit protein S3	rpsC		ECD_03165	702	233	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3311071	3311403	-					rplV		ECD_03166	333		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3311071	3311403	-	ACT44970.1			50S ribosomal subunit protein L22	rplV		ECD_03166	333	110	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3311418	3311696	-					rpsS		ECD_03167	279		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3311418	3311696	-	ACT44971.1			30S ribosomal subunit protein S19	rpsS		ECD_03167	279	92	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3311713	3312534	-					rplB		ECD_03168	822		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3311713	3312534	-	ACT44972.1			50S ribosomal subunit protein L2	rplB		ECD_03168	822	273	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3312552	3312854	-					rplW		ECD_03169	303		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3312552	3312854	-	ACT44973.1			50S ribosomal subunit protein L23	rplW		ECD_03169	303	100	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3312851	3313456	-					rplD		ECD_03170	606		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3312851	3313456	-	ACT44974.1			50S ribosomal subunit protein L4	rplD		ECD_03170	606	201	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3313467	3314096	-					rplC		ECD_03171	630		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3313467	3314096	-	ACT44975.1			50S ribosomal subunit protein L3	rplC		ECD_03171	630	209	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3314129	3314440	-					rpsJ		ECD_03172	312		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3314129	3314440	-	ACT44976.1			30S ribosomal subunit protein S10	rpsJ		ECD_03172	312	103	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3314678	3315097	-					gspB		ECD_03173	420		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3314678	3315097	-	ACT44977.1			hypothetical protein	gspB		ECD_03173	420	139	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3315099	3316568	-					gspA		ECD_03174	1470		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3315099	3316568	-	ACT44978.1			general secretory pathway component, cryptic	gspA		ECD_03174	1470	489	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3316748	3317563	+					gspC		ECD_03175	816		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3316748	3317563	+	ACT44979.1			general secretory pathway component, cryptic	gspC		ECD_03175	816	271	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3317547	3318563	+					gspD		ECD_03176	1017		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3317547	3318563	+	ACT44980.1			general secretory pathway component, cryptic	gspD		ECD_03176	1017	338	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3318573	3320054	+					gspE		ECD_03177	1482		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3318573	3320054	+	ACT44981.1			general secretory pathway component, cryptic	gspE		ECD_03177	1482	493	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3320051	3321247	+					gspF		ECD_03178	1197		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3320051	3321247	+	ACT44982.1			general secretory pathway component, cryptic	gspF		ECD_03178	1197	398	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3321257	3321694	+					gspG		ECD_03179	438		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3321257	3321694	+	ACT44983.1			pseudopilin, cryptic, general secretion pathway	gspG		ECD_03179	438	145	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3321702	3322211	+					gspH		ECD_03180	510		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3321702	3322211	+	ACT44984.1			putative general secretory pathway component, cryptic	gspH		ECD_03180	510	169	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3322208	3322585	+					gspI		ECD_03181	378		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3322208	3322585	+	ACT44985.1			general secretory pathway component, cryptic	gspI		ECD_03181	378	125	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3322578	3323165	+					gspJ		ECD_03182	588		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3322578	3323165	+	ACT44986.1			putative general secretory pathway component, cryptic	gspJ		ECD_03182	588	195	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3323158	3324141	+					gspK		ECD_03183	984		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3323158	3324141	+	ACT44987.1			general secretory pathway component, cryptic	gspK		ECD_03183	984	327	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3324156	3325319	+					gspL		ECD_03184	1164		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3324156	3325319	+	ACT44988.1			general secretory pathway component, cryptic	gspL		ECD_03184	1164	387	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3325316	3325777	+					gspM		ECD_03185	462		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3325316	3325777	+	ACT44989.1			general secretory pathway component, cryptic	gspM		ECD_03185	462	153	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3325777	3326454	+					gspO		ECD_03186	678		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3325777	3326454	+	ACT44990.1			bifunctional prepilin leader peptidase/ methylase	gspO		ECD_03186	678	225	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3326483	3326959	-					bfr		ECD_03187	477		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3326483	3326959	-	ACT44991.1			bacterioferritin, iron storage and detoxification protein	bfr		ECD_03187	477	158	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3327031	3327225	-					bfd		ECD_03188	195		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3327031	3327225	-	ACT44992.1			bacterioferritin-associated ferredoxin	bfd		ECD_03188	195	64	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3327394	3329454	-					chiA		ECD_03189	2061		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3327394	3329454	-	ACT44993.1			periplasmic endochitinase	chiA		ECD_03189	2061	686	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3329746	3330930	-					tufA		ECD_03190	1185		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3329746	3330930	-	ACT44994.1			translation elongation factor EF-Tu 1	tufA		ECD_03190	1185	394	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3331001	3333115	-					fusA		ECD_03191	2115		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3331001	3333115	-	ACT44995.1			protein chain elongation factor EF-G, GTP-binding	fusA		ECD_03191	2115	704	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3333212	3333682	-					rpsG		ECD_03192	471		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3333212	3333682	-	ACT44996.1			30S ribosomal subunit protein S7	rpsG		ECD_03192	471	156	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3333779	3334153	-					rpsL		ECD_03193	375		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3333779	3334153	-	ACT44997.1			30S ribosomal subunit protein S12	rpsL		ECD_03193	375	124	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3334279	3334566	-					tusB		ECD_03194	288		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3334279	3334566	-	ACT44998.1			mnm(5)-s(2)U34-tRNA synthesis 2-thiolation protein	tusB		ECD_03194	288	95	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3334574	3334933	-					tusC		ECD_03195	360		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3334574	3334933	-	ACT44999.1			mnm(5)-s(2)U34-tRNA synthesis 2-thiolation protein	tusC		ECD_03195	360	119	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3334933	3335319	-					tusD		ECD_03196	387		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3334933	3335319	-	ACT45000.1			sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis	tusD		ECD_03196	387	128	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3335319	3336041	-					yheO		ECD_03197	723		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3335319	3336041	-	ACT45001.1			putative PAS domain-containing DNA-binding transcriptional regulator	yheO		ECD_03197	723	240	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3336208	3337020	-					fkpA		ECD_03198	813		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3336208	3337020	-	ACT45002.1			FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)	fkpA		ECD_03198	813	270	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3337241	3337459	+					slyX		ECD_03199	219		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3337241	3337459	+	ACT45003.1			phi X174 lysis protein	slyX		ECD_03199	219	72	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3337508	3338098	-					slyD		ECD_03200	591		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3337508	3338098	-	ACT45004.1			FKBP-type peptidyl prolyl cis-trans isomerase (rotamase)	slyD		ECD_03200	591	196	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3338193	3338393	-					yheV		ECD_04371	201		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3338193	3338393	-	APW29197.1			DUF2387 family putative metal-binding protein	yheV		ECD_04371	201	66	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3338403	3340208	-					kefB		ECD_03201	1806		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3338403	3340208	-	ACT45005.1			potassium:proton antiporter	kefB		ECD_03201	1806	601	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3340208	3340762	-					kefG		ECD_03202	555		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3340208	3340762	-	ACT45006.1			potassium-efflux system ancillary protein for KefB, glutathione-regulated	kefG		ECD_03202	555	184	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3340890	3342803	+					yheS		ECD_03203	1914		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3340890	3342803	+	ACT45007.1			ABC-F family protein predicted regulatory ATPase	yheS		ECD_03203	1914	637	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3342803	3343825	+					yheT		ECD_03204	1023		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3342803	3343825	+	ACT45008.1			UPF0017 family putative hydrolase	yheT		ECD_03204	1023	340	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3343819	3344037	+					yheU		ECD_03205	219		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3343819	3344037	+	ACT45009.1			UPF0270 family protein	yheU		ECD_03205	219	72	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3344091	3344960	+					prkB		ECD_03206	870		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3344091	3344960	+	ACT45010.1			putative phosphoribulokinase	prkB		ECD_03206	870	289	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3345015	3345419	-					yhfA		ECD_03207	405		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3345015	3345419	-	ACT45011.1			OsmC family protein	yhfA		ECD_03207	405	134	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3345721	3346353	+					crp		ECD_03208	633		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3345721	3346353	+	ACT45012.1			cAMP-activated global transcription factor, mediator of catabolite repression	crp		ECD_03208	633	210	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3346392	3348494	+					yhfK		ECD_03209	2103		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3346392	3348494	+	ACT45013.1			putative transporter, FUSC superfamily inner membrane protein	yhfK		ECD_03209	2103	700	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3348561	3349781	-					argD		ECD_03210	1221		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3348561	3349781	-	ACT45014.1			bifunctional acetylornithine aminotransferase and succinyldiaminopimelate aminotransferase	argD		ECD_03210	1221	406	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3349867	3350430	-					pabA		ECD_03211	564		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3349867	3350430	-	ACT45015.1			aminodeoxychorismate synthase, subunit II	pabA		ECD_03211	564	187	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3350462	3351064	-					fic		ECD_03212	603		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3350462	3351064	-	ACT45016.1			stationary phase-induced protein, putative toxin	fic		ECD_03212	603	200	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3351054	3351221	-					yhfG		ECD_03213	168		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3351054	3351221	-	ACT45017.1			putative antitoxin for Fic	yhfG		ECD_03213	168	55	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3351326	3351898	-					ppiA		ECD_03214	573		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3351326	3351898	-	ACT45018.1			peptidyl-prolyl cis-trans isomerase A (rotamase A)	ppiA		ECD_03214	573	190	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3352169	3353350	+					tsgA		ECD_03215	1182		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3352169	3353350	+	ACT45019.1			putative transporter	tsgA		ECD_03215	1182	393	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3353612	3356155	+					nirB		ECD_03216	2544		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3353612	3356155	+	ACT45020.1			nitrite reductase, large subunit, NAD(P)H-binding	nirB		ECD_03216	2544	847	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3356152	3356478	+					nirD		ECD_03217	327		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3356152	3356478	+	ACT45021.1			nitrite reductase (NADH) small subunit	nirD		ECD_03217	327	108	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3356604	3357410	+					nirC		ECD_03218	807		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3356604	3357410	+	ACT45022.1			nitrite transporter	nirC		ECD_03218	807	268	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3357429	3358802	+					cysG		ECD_03219	1374		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3357429	3358802	+	ACT45023.1			fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase	cysG		ECD_03219	1374	457	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3359049	3359216	+					yhfL		ECD_03220	168		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3359049	3359216	+	ACT45024.1			small lipoprotein	yhfL		ECD_03220	168	55	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3359511	3360848	+					frlA		ECD_03221	1338		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3359511	3360848	+	ACT45025.1			putative fructoselysine transporter	frlA		ECD_03221	1338	445	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3360869	3361891	+					frlB		ECD_03222	1023		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3360869	3361891	+	ACT45026.1			fructoselysine-6-P-deglycase	frlB		ECD_03222	1023	340	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3361941	3362771	+					frlC		ECD_03223	831		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3361941	3362771	+	ACT45027.1			fructoselysine 3-epimerase	frlC		ECD_03223	831	276	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3362768	3363553	+					frlD		ECD_03224	786		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3362768	3363553	+	ACT45028.1			fructoselysine 6-kinase	frlD		ECD_03224	786	261	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3363653	3364384	+					frlR		ECD_03225	732		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3363653	3364384	+	ACT45029.1			putative DNA-binding transcriptional regulator	frlR		ECD_03225	732	243	
gene	pseudogene	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3364536	3366398	-					yhfS		ECD_03226	1863		pseudo
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3365173	3365676	-					insB-23		ECD_03227	504		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3365173	3365676	-	ACT45030.1			IS1 protein InsB	insB-23		ECD_03227	504	167	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3365595	3365870	-					insA-23		ECD_03228	276		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3365595	3365870	-	ACT45031.1			IS1 protein InsA	insA-23		ECD_03228	276	91	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3366410	3367714	-					yhfT		ECD_03229	1305		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3366410	3367714	-	ACT45032.1			inner membrane protein	yhfT		ECD_03229	1305	434	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3367726	3368079	-					yhfU		ECD_03230	354		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3367726	3368079	-	ACT45033.1			DUF2620 family protein	yhfU		ECD_03230	354	117	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3368090	3368968	-					php		ECD_03231	879		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3368090	3368968	-	ACT45034.1			phosphotriesterase homology protein	php		ECD_03231	879	292	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3368965	3370191	-					yhfW		ECD_03232	1227		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3368965	3370191	-	ACT45035.1			phosphopentomutase-related metalloenzyme superfamily protein	yhfW		ECD_03232	1227	408	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3370191	3371354	-					yhfX		ECD_03233	1164		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3370191	3371354	-	ACT45036.1			putative pyridoxal 5'-phosphate binding protein	yhfX		ECD_03233	1164	387	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3371438	3371800	-					yhfY		ECD_03234	363		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3371438	3371800	-	ACT45037.1			PRD domain protein	yhfY		ECD_03234	363	120	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3371817	3372722	-					yhfZ		ECD_03235	906		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3371817	3372722	-	ACT45038.1			putative DNA-binding transcriptional regulator	yhfZ		ECD_03235	906	301	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3373012	3374016	-					trpS		ECD_03236	1005		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3373012	3374016	-	ACT45039.1			tryptophanyl-tRNA synthetase	trpS		ECD_03236	1005	334	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3374009	3374767	-					gph		ECD_03237	759		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3374009	3374767	-	ACT45040.1			phosphoglycolate phosphatase	gph		ECD_03237	759	252	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3374760	3375437	-					rpe		ECD_03238	678		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3374760	3375437	-	ACT45041.1			D-ribulose-5-phosphate 3-epimerase	rpe		ECD_03238	678	225	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3375455	3376291	-					dam		ECD_03239	837		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3375455	3376291	-	ACT45042.1			DNA adenine methyltransferase	dam		ECD_03239	837	278	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3376398	3377684	-					damX		ECD_03240	1287		
CDS	with_protein	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3376398	3377684	-	ACT45043.1			cell division protein that binds to the septal ring	damX		ECD_03240	1287	428	
gene	protein_coding	GCA_000022665.2	Primary Assembly	chromosome		CP001509.3	3377776	3378864	-					aroB		ECD_03241	1089		
